,tw_negative,tw_neutral,tw_positive,date
10724,0.09439225,0.5486131,0.35699463,2021-12-30
10725,0.0017741463,0.016228776,0.9819971,2021-12-30
10726,0.72406,0.25467175,0.021268189,2021-12-30
10727,0.18260393,0.6689801,0.14841598,2021-12-30
10728,0.17202723,0.67080986,0.15716293,2021-12-30
10729,0.00091846025,0.03602592,0.9630556,2021-12-30
10730,0.02744851,0.9261071,0.046444267,2021-12-30
10731,0.010402513,0.5460694,0.44352815,2021-12-30
10732,0.08231732,0.75231785,0.16536482,2021-12-30
10733,0.63996035,0.3183692,0.041670453,2021-12-30
10734,0.03988739,0.20404948,0.7560631,2021-12-30
10735,0.0025087723,0.077170976,0.9203203,2021-12-30
10736,0.019085273,0.80874705,0.17216769,2021-12-30
10737,0.014069957,0.33602613,0.6499039,2021-12-30
10738,0.4865907,0.47115055,0.042258702,2021-12-30
10739,0.14287956,0.53462875,0.32249168,2021-12-30
10740,0.00861996,0.32771847,0.6636616,2021-12-30
10741,0.10538055,0.78364927,0.11097018,2021-12-30
10742,0.0022686643,0.06488451,0.9328468,2021-12-30
10743,0.0026429775,0.0594698,0.93788725,2021-12-30
10744,0.0009007418,0.01313383,0.9859655,2021-12-30
10745,0.0027934522,0.124339506,0.872867,2021-12-30
10746,0.0010762556,0.026576258,0.9723475,2021-12-30
10747,0.0056103747,0.60744184,0.38694778,2021-12-30
10748,0.91149926,0.07948543,0.009015305,2021-12-30
10749,0.0030478581,0.08837037,0.90858185,2021-12-30
10750,0.01027179,0.17064749,0.8190807,2021-12-30
10751,0.011202196,0.6144696,0.3743282,2021-12-30
10752,0.23680778,0.6614477,0.10174453,2021-12-30
10753,0.35257348,0.53010356,0.11732298,2021-12-30
10754,0.24142344,0.5880529,0.17052366,2021-12-30
10755,0.8921586,0.09776727,0.010074102,2021-12-30
10756,0.0026946154,0.03445644,0.96284896,2021-12-30
10757,0.37955418,0.5276515,0.092794284,2021-12-30
10758,0.0117890155,0.45102936,0.5371816,2021-12-30
10759,0.026576862,0.31384516,0.659578,2021-12-30
10760,0.016076528,0.8159427,0.16798079,2021-12-30
10761,0.55953324,0.38989574,0.050571047,2021-12-30
10762,0.0061866315,0.4869884,0.50682503,2021-12-30
10763,0.5262646,0.42301416,0.050721176,2021-12-30
10764,0.08279098,0.6645296,0.25267938,2021-12-30
10765,0.5157206,0.4198426,0.06443674,2021-12-30
10766,0.20804839,0.48225778,0.30969378,2021-12-30
10767,0.3243521,0.61935943,0.05628853,2021-12-30
10768,0.21206628,0.6414833,0.1464504,2021-12-30
10769,0.010834092,0.27398857,0.7151773,2021-12-30
10770,0.0056904545,0.116902106,0.87740743,2021-12-30
10771,0.28882325,0.6417093,0.06946741,2021-12-30
10772,0.043154325,0.9029353,0.05391032,2021-12-30
10773,0.7506138,0.22599041,0.023395792,2021-12-30
10774,0.7717248,0.20909941,0.019175677,2021-12-30
10775,0.24395749,0.41685134,0.33919123,2021-12-30
10776,0.67050326,0.29772633,0.031770438,2021-12-30
10777,0.29185936,0.55101424,0.1571264,2021-12-30
10778,0.048787106,0.9157896,0.035423294,2021-12-30
10779,0.11172686,0.6706844,0.2175887,2021-12-30
10780,0.0025086754,0.2922825,0.70520884,2021-12-30
10781,0.11312894,0.64058924,0.24628179,2021-12-30
10782,0.6514962,0.28266534,0.06583848,2021-12-30
10783,0.6673963,0.31494033,0.017663438,2021-12-30
10784,0.47286,0.475906,0.051233977,2021-12-30
10785,0.104628235,0.3700115,0.5253603,2021-12-30
10786,0.0027583267,0.10638382,0.8908579,2021-12-30
10787,0.0027353214,0.18725146,0.81001323,2021-12-31
10788,0.00070252654,0.008493521,0.99080396,2021-12-31
10789,0.09374182,0.5486602,0.35759795,2021-12-31
10790,0.0070854905,0.11046738,0.8824472,2021-12-31
10791,0.0025032642,0.15981984,0.8376769,2021-12-31
10792,0.022571819,0.7003462,0.27708197,2021-12-31
10793,0.46624684,0.39424714,0.139506,2021-12-31
10794,0.011030472,0.6919144,0.29705513,2021-12-31
10795,0.0008811365,0.0408034,0.9583155,2021-12-31
10796,0.4662394,0.44359118,0.09016941,2021-12-31
10797,0.6391815,0.32242638,0.038392123,2021-12-31
10798,0.001249412,0.106203295,0.89254725,2021-12-31
10799,0.24429788,0.6129086,0.14279358,2021-12-31
10800,0.0010392662,0.010834993,0.9881258,2021-12-31
10801,0.22808938,0.7042164,0.06769419,2021-12-31
10802,0.003176506,0.13751222,0.8593113,2021-12-31
10803,0.039643764,0.39817062,0.5621856,2021-12-31
10804,0.005472277,0.8677334,0.12679434,2021-12-31
10805,0.39797148,0.5448689,0.05715963,2021-12-31
10806,0.065847084,0.68771935,0.24643356,2021-12-31
10807,0.25053665,0.5533796,0.1960837,2021-12-31
10808,0.015875544,0.62173736,0.3623871,2021-12-31
10809,0.004151803,0.20153749,0.7943107,2021-12-31
10810,0.5358689,0.38087898,0.08325212,2021-12-31
10811,0.0032515146,0.45885068,0.5378978,2021-12-31
10812,0.00218796,0.13003355,0.8677785,2021-12-31
10813,0.067700036,0.3994199,0.53288,2021-12-31
10814,0.012972294,0.6428342,0.3441935,2021-12-31
10815,0.0012313814,0.008160188,0.99060845,2021-12-31
10816,0.43506745,0.4426241,0.12230853,2021-12-31
10817,0.2409466,0.36610875,0.39294463,2021-12-31
10818,0.33206028,0.56916165,0.09877799,2021-12-31
10819,0.015418204,0.6326451,0.35193676,2021-12-31
10820,0.5663089,0.399004,0.03468704,2021-12-31
10821,0.3573583,0.41816655,0.2244751,2021-12-31
10822,0.0017426012,0.09566573,0.90259165,2021-12-31
10823,0.005381273,0.28427744,0.71034133,2021-12-31
10824,0.005798744,0.46873417,0.5254671,2021-12-31
10825,0.010425427,0.69275534,0.29681924,2021-12-31
10826,0.0007546848,0.01086784,0.9883775,2021-12-31
10827,0.0036322817,0.11592369,0.880444,2021-12-31
10828,0.0035375217,0.317038,0.67942446,2021-12-31
10829,0.0039544296,0.5370746,0.4589709,2021-12-31
10830,0.00392952,0.529734,0.46633652,2021-12-31
10831,0.009250102,0.20438366,0.7863662,2021-12-31
10832,0.006403857,0.063524075,0.930072,2021-12-31
10833,0.004049606,0.69744146,0.29850903,2021-12-31
10834,0.001676648,0.15287003,0.8454533,2021-12-31
10835,0.0008800282,0.017993875,0.9811261,2021-12-31
10836,0.02052935,0.83830667,0.14116398,2021-12-31
10837,0.038133033,0.88490415,0.07696288,2021-12-31
10838,0.5549118,0.38701704,0.05807111,2021-12-31
10839,0.0014880989,0.07620203,0.9223098,2021-12-31
10840,0.0012037216,0.03325602,0.9655403,2021-12-31
10841,0.009763852,0.1605719,0.8296643,2021-12-31
10842,0.17773429,0.6562801,0.16598558,2021-12-31
10843,0.059911214,0.3952246,0.5448642,2021-12-31
10844,0.0032304246,0.08098362,0.915786,2021-12-31
10845,0.0022798167,0.10662682,0.8910934,2021-12-31
10846,0.041985426,0.40990394,0.54811066,2021-12-31
10847,0.0049921735,0.4621351,0.53287274,2021-12-31
10848,0.071528666,0.79303426,0.13543707,2021-12-31
10849,0.033953305,0.8980635,0.06798319,2021-12-31
10850,0.0011069489,0.01221891,0.9866742,2021-12-31
10851,0.005149158,0.040435873,0.95441496,2021-12-31
10852,0.42233625,0.5299017,0.04776205,2021-12-31
10853,0.34780848,0.5844206,0.06777087,2021-12-31
10854,0.8293029,0.14664222,0.024054905,2021-12-31
10855,0.12842296,0.71182305,0.15975402,2021-12-31
10856,0.060214095,0.38683137,0.55295455,2021-12-31
10857,0.008696657,0.21032102,0.7809824,2021-12-31
10858,0.04057805,0.61096185,0.34846014,2021-12-31
10859,0.020695422,0.13973914,0.83956546,2021-12-31
10860,0.0901638,0.7822281,0.12760812,2021-12-31
10861,0.029071882,0.8576182,0.113309994,2021-12-31
10862,0.018434461,0.7926082,0.18895733,2021-12-31
10863,0.003427145,0.29793978,0.6986331,2021-12-31
10864,0.0061306437,0.4133647,0.58050466,2021-12-31
10865,0.008088662,0.0325737,0.9593377,2021-12-31
10866,0.022412391,0.58127373,0.39631385,2021-12-31
10867,0.01218169,0.26464602,0.7231723,2021-12-31
10868,0.008303753,0.16796719,0.82372904,2021-12-31
10869,0.025803132,0.6271214,0.34707546,2021-12-31
10870,0.006086384,0.47811127,0.5158024,2021-12-31
10871,0.027102828,0.2923194,0.68057775,2021-12-31
10872,0.33345547,0.5459346,0.12060996,2021-12-31
10873,0.23768535,0.5330131,0.2293015,2021-12-31
10874,0.0010083257,0.059364308,0.9396274,2021-12-31
10875,0.10614648,0.50309116,0.3907624,2021-12-31
10876,0.4624088,0.46603456,0.07155671,2021-12-31
10877,0.52626663,0.40116462,0.0725687,2021-12-31
10878,0.003872304,0.46494082,0.5311869,2021-12-31
10879,0.0572968,0.8150003,0.12770286,2021-12-31
10880,0.22864656,0.6355279,0.13582554,2021-12-31
10881,0.7759961,0.20485844,0.01914542,2021-12-31
10882,0.40952185,0.44398955,0.1464886,2021-12-31
10883,0.024608139,0.30227453,0.67311734,2021-12-31
10884,0.05697393,0.8410927,0.10193339,2021-12-31
10885,0.06115917,0.38202432,0.5568165,2021-12-31
10886,0.82483244,0.15858681,0.016580736,2021-12-31
10887,0.2917362,0.5809495,0.12731434,2021-12-31
10888,0.07775119,0.2630634,0.6591854,2021-12-31
10889,0.77039963,0.20301002,0.026590321,2021-12-31
10890,0.49336278,0.437865,0.0687722,2021-12-31
10891,0.0026226912,0.14274861,0.8546287,2021-12-31
10892,0.0021008686,0.3375337,0.6603654,2021-12-31
10893,0.056660008,0.8671048,0.076235145,2021-12-31
10894,0.007276944,0.8096385,0.18308452,2021-12-31
10895,0.00428526,0.37803733,0.61767745,2021-12-31
10896,0.010730912,0.21729638,0.7719728,2021-12-31
10897,0.20852259,0.553977,0.2375004,2021-12-31
10898,0.07099635,0.7147699,0.21423374,2021-12-31
10899,0.0861818,0.80883425,0.10498399,2021-12-31
10900,0.4770738,0.416081,0.106845155,2021-12-31
10901,0.74399835,0.22108933,0.034912325,2021-12-31
10902,0.0012124917,0.09251638,0.90627116,2021-12-31
10903,0.012652258,0.04733485,0.9400129,2021-12-31
10904,0.01967681,0.816196,0.16412714,2021-12-31
10905,0.5035503,0.3919339,0.10451582,2021-12-31
10906,0.018150073,0.7118356,0.27001432,2021-12-31
10907,0.24190204,0.5204697,0.23762825,2021-12-31
10908,0.028405275,0.30540875,0.666186,2021-12-31
10909,0.017707385,0.59887606,0.38341653,2021-12-31
10910,0.32783815,0.6270734,0.04508844,2021-12-31
10911,0.47224888,0.4109498,0.11680124,2021-12-31
10912,0.03153256,0.88986117,0.07860635,2021-12-31
10913,0.004549522,0.2502579,0.7451925,2021-12-31
10914,0.011852185,0.52924335,0.45890445,2021-12-31
10915,0.5581162,0.37872,0.06316374,2022-01-01
10916,0.03968184,0.8917945,0.068523645,2022-01-01
10917,0.001533523,0.05746382,0.94100267,2022-01-01
10918,0.0072780424,0.7553481,0.23737387,2022-01-01
10919,0.5143569,0.39946732,0.08617576,2022-01-01
10920,0.48961487,0.3341898,0.1761954,2022-01-01
10921,0.49636927,0.43188804,0.07174267,2022-01-01
10922,0.23284376,0.5074047,0.25975153,2022-01-01
10923,0.005278131,0.6115063,0.38321558,2022-01-01
10924,0.010657048,0.31936482,0.66997814,2022-01-01
10925,0.0020380057,0.20944726,0.7885148,2022-01-01
10926,0.001008058,0.0060260408,0.99296594,2022-01-01
10927,0.0030398634,0.49608624,0.5008739,2022-01-01
10928,0.608786,0.3212943,0.069919705,2022-01-01
10929,0.019712204,0.87740153,0.10288626,2022-01-01
10930,0.26430434,0.5183027,0.21739298,2022-01-01
10931,0.692067,0.2809717,0.026961261,2022-01-01
10932,0.013130678,0.08880504,0.89806426,2022-01-01
10933,0.13835615,0.38781044,0.47383338,2022-01-01
10934,0.009948161,0.2790695,0.7109824,2022-01-01
10935,0.5389696,0.4062998,0.054730598,2022-01-01
10936,0.74167246,0.2422123,0.016115237,2022-01-01
10937,0.37888736,0.44384903,0.17726366,2022-01-01
10938,0.8262645,0.15963037,0.014105197,2022-01-01
10939,0.008603005,0.86929464,0.12210243,2022-01-01
10940,0.012161004,0.25186375,0.73597527,2022-01-01
10941,0.0022434136,0.097742714,0.90001386,2022-01-01
10942,0.08377793,0.5083665,0.40785557,2022-01-01
10943,0.30662286,0.55782753,0.13554958,2022-01-01
10944,0.02238955,0.85493267,0.12267778,2022-01-01
10945,0.330409,0.55046,0.11913106,2022-01-01
10946,0.5336595,0.40553597,0.06080452,2022-01-01
10947,0.46867168,0.4451361,0.08619228,2022-01-01
10948,0.09646646,0.42801222,0.4755214,2022-01-01
10949,0.3085304,0.56593305,0.12553658,2022-01-01
10950,0.0014135143,0.011608565,0.986978,2022-01-01
10951,0.0038912904,0.3001376,0.69597113,2022-01-01
10952,0.0013250511,0.013267993,0.985407,2022-01-01
10953,0.07621813,0.71919894,0.20458287,2022-01-01
10954,0.4685625,0.41447952,0.116958015,2022-01-01
10955,0.0015818813,0.0061886897,0.9922294,2022-01-01
10956,0.0019603246,0.27769452,0.72034514,2022-01-01
10957,0.19946651,0.73592466,0.06460887,2022-01-01
10958,0.0035916024,0.0713485,0.9250599,2022-01-01
10959,0.005429968,0.6857613,0.30880877,2022-01-01
10960,0.015955681,0.805284,0.17876032,2022-01-01
10961,0.118268855,0.32580438,0.55592674,2022-01-01
10962,0.11166481,0.48339915,0.40493602,2022-01-01
10963,0.42955232,0.44947243,0.12097534,2022-01-01
10964,0.0009972628,0.018072775,0.98093,2022-01-01
10965,0.5650653,0.3838885,0.051046196,2022-01-01
10966,0.0010547409,0.02420165,0.97474355,2022-01-01
10967,0.03971754,0.75828487,0.20199755,2022-01-01
10968,0.58181256,0.35584408,0.06234336,2022-01-01
10969,0.00070441625,0.010580219,0.98871535,2022-01-01
10970,0.0032374698,0.23600088,0.7607616,2022-01-01
10971,0.0033608568,0.39424735,0.6023918,2022-01-01
10972,0.0010407127,0.023235133,0.97572416,2022-01-01
10973,0.015916318,0.50263053,0.48145318,2022-01-01
10974,0.0758027,0.4457467,0.47845063,2022-01-01
10975,0.012008199,0.58798337,0.40000847,2022-01-01
10976,0.00079830375,0.009457561,0.9897441,2022-01-01
10977,0.0010889135,0.03212629,0.9667848,2022-01-01
10978,0.0015525784,0.02194154,0.9765058,2022-01-01
10979,0.005221108,0.10359931,0.89117956,2022-01-01
10980,0.0012648752,0.0058837314,0.9928514,2022-01-01
10981,0.005030921,0.118839346,0.8761298,2022-01-01
10982,0.01980657,0.54779553,0.4323979,2022-01-01
10983,0.0009748661,0.026836973,0.9721881,2022-01-01
10984,0.003916022,0.28518832,0.71089566,2022-01-02
10985,0.08256228,0.6115973,0.30584043,2022-01-02
10986,0.026127456,0.8867392,0.08713341,2022-01-02
10987,0.0112428395,0.2586659,0.7300912,2022-01-02
10988,0.002036322,0.027309733,0.97065395,2022-01-02
10989,0.0060749548,0.06777726,0.9261478,2022-01-02
10990,0.012258416,0.1916409,0.7961006,2022-01-02
10991,0.0026904775,0.030663924,0.96664566,2022-01-02
10992,0.039147153,0.35706887,0.6037839,2022-01-02
10993,0.09122295,0.37759495,0.5311821,2022-01-02
10994,0.03174366,0.91829336,0.04996304,2022-01-02
10995,0.0043233735,0.2647782,0.7308985,2022-01-02
10996,0.098354,0.85729694,0.044349074,2022-01-02
10997,0.008125923,0.09958701,0.892287,2022-01-02
10998,0.02757101,0.4907961,0.48163295,2022-01-02
10999,0.003080486,0.04328078,0.95363873,2022-01-02
11000,0.0013632777,0.0052496823,0.99338704,2022-01-02
11001,0.47601345,0.43829042,0.08569611,2022-01-02
11002,0.09119144,0.8622736,0.04653497,2022-01-02
11003,0.00083471654,0.03125843,0.9679069,2022-01-02
11004,0.0018627462,0.028573299,0.96956396,2022-01-02
11005,0.33610773,0.53074485,0.13314739,2022-01-02
11006,0.00066038064,0.055547442,0.94379216,2022-01-02
11007,0.8754869,0.11270054,0.011812565,2022-01-02
11008,0.04558056,0.86889136,0.08552815,2022-01-02
11009,0.47161138,0.30576855,0.22262013,2022-01-02
11010,0.016482605,0.22531557,0.7582018,2022-01-02
11011,0.03591682,0.9227254,0.0413578,2022-01-02
11012,0.00077478937,0.024470339,0.97475487,2022-01-02
11013,0.04797331,0.23646867,0.715558,2022-01-02
11014,0.006869868,0.63652945,0.35660067,2022-01-02
11015,0.0063034804,0.49533474,0.49836186,2022-01-02
11016,0.2890199,0.49103212,0.21994798,2022-01-02
11017,0.018732443,0.118993185,0.8622744,2022-01-02
11018,0.015108875,0.7175757,0.26731545,2022-01-02
11019,0.0032643802,0.457692,0.53904366,2022-01-02
11020,0.63949317,0.31601447,0.044492327,2022-01-02
11021,0.5908614,0.37812737,0.031011246,2022-01-02
11022,0.0014291989,0.017177265,0.98139346,2022-01-02
11023,0.036977295,0.8335864,0.12943628,2022-01-02
11024,0.0025832779,0.049452413,0.9479643,2022-01-02
11025,0.037790854,0.92679995,0.03540914,2022-01-02
11026,0.041256566,0.819809,0.13893448,2022-01-02
11027,0.0046366393,0.45837116,0.53699213,2022-01-02
11028,0.038747583,0.22928348,0.73196894,2022-01-02
11029,0.36341047,0.514421,0.12216853,2022-01-02
11030,0.0010501578,0.012664659,0.9862852,2022-01-02
11031,0.04744309,0.8592833,0.0932736,2022-01-02
11032,0.14984804,0.6760596,0.17409234,2022-01-02
11033,0.0055040075,0.0334927,0.96100324,2022-01-02
11034,0.02855081,0.41178632,0.5596629,2022-01-02
11035,0.0009921558,0.028446434,0.97056144,2022-01-02
11036,0.013359203,0.51717764,0.46946317,2022-01-02
11037,0.09907855,0.39427817,0.5066433,2022-01-02
11038,0.087059274,0.79579264,0.11714808,2022-01-02
11039,0.03636664,0.9014313,0.06220205,2022-01-02
11040,0.009560464,0.17920662,0.81123286,2022-01-02
11041,0.1455707,0.68718815,0.1672412,2022-01-02
11042,0.16440815,0.7222471,0.11334471,2022-01-02
11043,0.00072574255,0.009719667,0.98955464,2022-01-02
11044,0.005284249,0.62840164,0.36631408,2022-01-02
11045,0.010007986,0.23634206,0.75364995,2022-01-02
11046,0.031804852,0.36433187,0.60386324,2022-01-02
11047,0.0023416134,0.17456357,0.82309484,2022-01-02
11048,0.006870286,0.33594996,0.6571798,2022-01-02
11049,0.0010896997,0.01148482,0.9874255,2022-01-02
11050,0.0066529363,0.6710173,0.32232973,2022-01-02
11051,0.87436676,0.11329602,0.012337293,2022-01-02
11052,0.5979391,0.34825343,0.053807497,2022-01-02
11053,0.07676228,0.82319266,0.100045145,2022-01-02
11054,0.008220324,0.18763077,0.8041489,2022-01-02
11055,0.01180607,0.678309,0.30988497,2022-01-02
11056,0.22085911,0.42505616,0.3540847,2022-01-02
11057,0.019445855,0.890435,0.09011928,2022-01-02
11058,0.000954471,0.042557053,0.9564885,2022-01-02
11059,0.030687166,0.8559013,0.11341158,2022-01-02
11060,0.66149855,0.25991577,0.07858569,2022-01-02
11061,0.49095488,0.36924994,0.13979515,2022-01-02
11062,0.40938652,0.5050348,0.0855787,2022-01-02
11063,0.5962973,0.34445134,0.05925128,2022-01-02
11064,0.037537288,0.93126297,0.031199848,2022-01-02
11065,0.036798097,0.47834474,0.48485717,2022-01-02
11066,0.7940774,0.17717928,0.028743371,2022-01-02
11067,0.8051393,0.16912079,0.025739927,2022-01-02
11068,0.0018437791,0.29716325,0.70099294,2022-01-02
11069,0.004241954,0.09894517,0.89681286,2022-01-02
11070,0.3135832,0.63205755,0.05435937,2022-01-02
11071,0.10753517,0.5462055,0.3462593,2022-01-02
11072,0.0009965948,0.011400068,0.98760337,2022-01-02
11073,0.0009838234,0.01178138,0.9872348,2022-01-02
11074,0.0041796425,0.19783662,0.79798377,2022-01-02
11075,0.065807305,0.78307503,0.15111768,2022-01-02
11076,0.054398883,0.6316393,0.31396183,2022-01-02
11077,0.0011265129,0.017260708,0.9816128,2022-01-02
11078,0.0133518465,0.29076684,0.69588125,2022-01-02
11079,0.036325153,0.647157,0.3165178,2022-01-02
11080,0.012239509,0.3358794,0.6518811,2022-01-02
11081,0.0050216373,0.48956528,0.50541306,2022-01-02
11082,0.0033043264,0.41247287,0.5842228,2022-01-02
11083,0.0012791752,0.014182396,0.98453844,2022-01-02
11084,0.0023542976,0.0745417,0.923104,2022-01-02
11085,0.006578173,0.35045052,0.64297134,2022-01-02
11086,0.0012978436,0.02391655,0.97478557,2022-01-02
11087,0.0022667965,0.039308604,0.95842457,2022-01-02
11088,0.0017729696,0.013039496,0.98518753,2022-01-02
11089,0.361712,0.5506121,0.08767584,2022-01-02
11090,0.00097507465,0.013408997,0.98561597,2022-01-02
11091,0.2542007,0.4877607,0.25803858,2022-01-02
11092,0.071790665,0.8455473,0.08266198,2022-01-02
11093,0.0580791,0.5161974,0.42572352,2022-01-02
11094,0.0833577,0.4132162,0.5034261,2022-01-02
11095,0.007277082,0.37278518,0.6199377,2022-01-02
11096,0.0010773941,0.0070126695,0.9919099,2022-01-02
11097,0.012593879,0.61228937,0.37511674,2022-01-02
11098,0.9681701,0.028428974,0.0034009486,2022-01-02
11099,0.010076181,0.698706,0.29121783,2022-01-02
11100,0.21151038,0.51234114,0.27614847,2022-01-02
11101,0.078954756,0.8736938,0.04735143,2022-01-02
11102,0.001461315,0.010297477,0.98824114,2022-01-02
11103,0.005049033,0.3398541,0.6550968,2022-01-02
11104,0.046809826,0.8765943,0.07659581,2022-01-02
11105,0.036576126,0.83589655,0.1275274,2022-01-02
11106,0.048209097,0.8837514,0.06803947,2022-01-02
11107,0.258164,0.60628855,0.13554747,2022-01-02
11108,0.070847936,0.88518363,0.04396842,2022-01-02
11109,0.0010931632,0.030385958,0.9685209,2022-01-02
11110,0.004914321,0.65041876,0.344667,2022-01-02
11111,0.03136076,0.35796392,0.61067533,2022-01-02
11112,0.011260853,0.87443566,0.11430352,2022-01-02
11113,0.0015311503,0.043409023,0.9550599,2022-01-02
11114,0.15377896,0.722323,0.12389797,2022-01-02
11115,0.21436849,0.6296247,0.15600677,2022-01-02
11116,0.028909788,0.6331414,0.3379489,2022-01-02
11117,0.009517286,0.33229363,0.65818906,2022-01-02
11118,0.3253154,0.5589677,0.115716904,2022-01-02
11119,0.0045412774,0.18445499,0.8110037,2022-01-02
11120,0.0011982344,0.04064005,0.9581617,2022-01-02
11121,0.048773833,0.6663454,0.2848807,2022-01-02
11122,0.10827008,0.49147153,0.40025833,2022-01-02
11123,0.01352601,0.6025525,0.38392147,2022-01-02
11124,0.001679406,0.026310831,0.97200984,2022-01-02
11125,0.00070618733,0.028102284,0.9711916,2022-01-02
11126,0.17315751,0.49874893,0.3280936,2022-01-02
11127,0.035451837,0.9111729,0.05337527,2022-01-02
11128,0.23627156,0.7379102,0.0258182,2022-01-02
11129,0.08551617,0.8673405,0.047143288,2022-01-02
11130,0.0009047237,0.00846034,0.99063486,2022-01-02
11131,0.0011344365,0.010827083,0.9880385,2022-01-02
11132,0.003439713,0.11432103,0.8822393,2022-01-02
11133,0.016556732,0.22912817,0.75431514,2022-01-02
11134,0.0024522492,0.09205488,0.90549284,2022-01-02
11135,0.06863778,0.87912554,0.052236646,2022-01-02
11136,0.0009787302,0.019385604,0.9796356,2022-01-02
11137,0.009150149,0.08835135,0.9024985,2022-01-02
11138,0.02908038,0.89377946,0.07714024,2022-01-02
11139,0.04583571,0.55159885,0.4025654,2022-01-02
11140,0.8120828,0.1667101,0.02120702,2022-01-02
11141,0.018734738,0.059507325,0.9217579,2022-01-02
11142,0.038835272,0.23517674,0.725988,2022-01-02
11143,0.0030982348,0.3773647,0.6195371,2022-01-02
11144,0.016980298,0.5126467,0.47037306,2022-01-02
11145,0.0063635176,0.18798792,0.80564857,2022-01-02
11146,0.92511594,0.06712399,0.0077600847,2022-01-02
11147,0.02001822,0.825022,0.15495983,2022-01-02
11148,0.069055565,0.8475759,0.08336853,2022-01-02
11149,0.0011938483,0.010452868,0.9883533,2022-01-02
11150,0.30527064,0.6082685,0.08646089,2022-01-02
11151,0.002197777,0.0059162863,0.9918859,2022-01-02
11152,0.01601464,0.5196637,0.46432164,2022-01-02
11153,0.5672211,0.37958205,0.053196862,2022-01-02
11154,0.0034912254,0.090246595,0.90626216,2022-01-02
11155,0.18522246,0.575817,0.2389605,2022-01-02
11156,0.73237956,0.23547731,0.032143097,2022-01-02
11157,0.008282726,0.8534389,0.13827841,2022-01-02
11158,0.0012589165,0.010435048,0.988306,2022-01-02
11159,0.0023719224,0.18297021,0.81465787,2022-01-02
11160,0.0046562804,0.1850123,0.81033146,2022-01-02
11161,0.01038822,0.22947657,0.7601352,2022-01-02
11162,0.016603865,0.6880664,0.29532972,2022-01-02
11163,0.03309076,0.2979263,0.6689829,2022-01-02
11164,0.00560675,0.067279786,0.9271135,2022-01-02
11165,0.0065967897,0.22795084,0.7654524,2022-01-02
11166,0.024341876,0.7726729,0.20298523,2022-01-02
11167,0.022526931,0.36226702,0.61520606,2022-01-02
11168,0.0064466563,0.51216966,0.48138368,2022-01-02
11169,0.0030229467,0.10798521,0.88899183,2022-01-02
11170,0.024254128,0.79186046,0.18388538,2022-01-02
11171,0.59197897,0.3652618,0.0427593,2022-01-02
11172,0.0009927356,0.009316412,0.9896909,2022-01-02
11173,0.5883521,0.37633365,0.035314254,2022-01-02
11174,0.0038790645,0.3099457,0.6861752,2022-01-02
11175,0.16694087,0.47669467,0.35636455,2022-01-02
11176,0.0052402783,0.16293247,0.8318273,2022-01-02
11177,0.0068780473,0.07578866,0.91733325,2022-01-02
11178,0.08290647,0.27428758,0.642806,2022-01-02
11179,0.33496702,0.5307415,0.13429153,2022-01-02
11180,0.53713983,0.314416,0.14844425,2022-01-02
11181,0.67676806,0.27815053,0.045081373,2022-01-02
11182,0.03892071,0.87219614,0.08888314,2022-01-02
11183,0.0038387782,0.05742081,0.93874043,2022-01-03
11184,0.8715919,0.11919903,0.009209081,2022-01-03
11185,0.0034045745,0.05569669,0.9408987,2022-01-03
11186,0.033429373,0.43036819,0.53620243,2022-01-03
11187,0.7034911,0.27464887,0.021859981,2022-01-03
11188,0.008372083,0.86891836,0.12270957,2022-01-03
11189,0.043795034,0.49530143,0.46090353,2022-01-03
11190,0.23273157,0.7146844,0.052584067,2022-01-03
11191,0.0009354131,0.06791336,0.9311512,2022-01-03
11192,0.0013573078,0.03298557,0.96565706,2022-01-03
11193,0.047225498,0.46747482,0.48529965,2022-01-03
11194,0.17056812,0.73761433,0.091817565,2022-01-03
11195,0.017826527,0.7586664,0.22350702,2022-01-03
11196,0.30033016,0.47219843,0.22747138,2022-01-03
11197,0.02272017,0.77095276,0.2063271,2022-01-03
11198,0.0029974217,0.28428927,0.7127133,2022-01-03
11199,0.00096500316,0.057806704,0.94122833,2022-01-03
11200,0.0016375575,0.12839964,0.8699629,2022-01-03
11201,0.061033674,0.44374096,0.49522534,2022-01-03
11202,0.109507255,0.66281855,0.22767414,2022-01-03
11203,0.048654117,0.8636025,0.08774338,2022-01-03
11204,0.2833641,0.60149235,0.1151435,2022-01-03
11205,0.22442955,0.7071989,0.06837164,2022-01-03
11206,0.09561248,0.83302444,0.071362965,2022-01-03
11207,0.0009967574,0.05036945,0.94863373,2022-01-03
11208,0.07598284,0.7938726,0.13014457,2022-01-03
11209,0.009388309,0.2900919,0.7005198,2022-01-03
11210,0.0035804603,0.17905135,0.8173682,2022-01-03
11211,0.003957728,0.6210428,0.37499952,2022-01-03
11212,0.01909249,0.9059096,0.0749979,2022-01-03
11213,0.35107794,0.500653,0.14826901,2022-01-03
11214,0.04428816,0.4515635,0.50414836,2022-01-03
11215,0.085672304,0.8337617,0.08056598,2022-01-03
11216,0.016845785,0.842417,0.14073724,2022-01-03
11217,0.0011377761,0.0789218,0.9199404,2022-01-03
11218,0.0034949197,0.061157968,0.9353471,2022-01-03
11219,0.9345887,0.058996785,0.006414561,2022-01-03
